t,theta1,theta2,omega1,omega2,KE1,KE2,PE1,PE2,TotalE
18.528,-0.322344188,18.45295848,-5.28886541,11.56987288,13.98604866,19.89414099,0.505260054,1.266705584,35.65215529
18.529,-0.327637334,18.46453546,-5.296947196,11.58351642,14.0288248,19.86146788,0.52183993,1.240022678,35.65215529
18.53,-0.33293712,18.47612437,-5.302140498,11.59370888,14.05634693,19.84230988,0.538701326,1.214797154,35.65215529
18.531,-0.33824064,18.48772172,-5.304410017,11.60040398,14.06838282,19.83689563,0.555835286,1.191041554,35.65215529
18.532,-0.343544958,18.499324,-5.303733264,11.60357257,14.06479327,19.84536358,0.573232177,1.168766261,35.65215529
18.533,-0.348847121,18.51092768,-5.300100858,11.60320305,14.04553455,19.86775957,0.590881726,1.147979437,35.65215529
18.534,-0.354144175,18.52252923,-5.293516664,11.59930153,14.01065934,19.9040359,0.60877307,1.128686989,35.65215529
18.535,-0.359433176,18.53412511,-5.283997731,11.59189178,13.96031601,19.95405194,0.626894799,1.110892538,35.65215529
18.536,-0.364711202,18.54571185,-5.271574059,11.58101486,13.89474653,20.01757633,0.64523501,1.094597422,35.65215529
18.537,-0.36997537,18.55728601,-5.256288186,11.56672863,13.81428275,20.09429047,0.663781368,1.079800704,35.65215529
18.538,-0.375222843,18.5688442,-5.238194611,11.54910686,13.71934139,20.18379353,0.682521159,1.066499209,35.65215529
18.539,-0.380450845,18.58038314,-5.217359069,11.52823834,13.61041783,20.28560854,0.701441354,1.054687569,35.65215529
18.54,-0.385656672,18.59189963,-5.193857673,11.50422563,13.48807876,20.39918956,0.72052867,1.044358292,35.65215529
18.541,-0.3908377,18.60339058,-5.167775957,11.47718382,13.35295417,20.52392964,0.739769633,1.03550184,35.65215529
18.542,-0.395991395,18.61485303,-5.139207823,11.44723904,13.20572853,20.6591694,0.759150638,1.028106722,35.65215529
18.543,-0.401115321,18.62628414,-5.108254436,11.41452699,13.04713169,20.80420599,0.778658009,1.022159604,35.65215529
18.544,-0.406207145,18.63768121,-5.075023077,11.37919138,12.87792961,20.9583022,0.798278057,1.017645416,35.65215529
18.545,-0.411264645,18.64904169,-5.039625992,11.34138235,12.69891507,21.1206956,0.817997135,1.014547479,35.65215529
18.546,-0.416285713,18.6603632,-5.002179246,11.30125492,12.51089861,21.29060736,0.837801688,1.012847632,35.65215529
18.547,-0.42126836,18.67164348,-4.962801603,11.25896747,12.31469988,21.46725075,0.857678303,1.012526365,35.65215529
18.548,-0.426210713,18.68288047,-4.921613463,11.21468033,12.11113954,21.64983905,0.877613752,1.013562951,35.65215529
18.549,-0.431111024,18.69407223,-4.878735852,11.16855439,11.90103175,21.83759292,0.897595032,1.015935581,35.65215529
18.55,-0.435967662,18.70521702,-4.834289492,11.12074983,11.68517745,22.02974694,0.917609399,1.0196215,35.65215529
18.551,-0.440779119,18.71631322,-4.788393953,11.07142504,11.46435832,22.22555543,0.937644402,1.024597131,35.65215529
18.552,-0.445544006,18.72735941,-4.741166882,11.02073551,11.2393317,22.42429747,0.957687907,1.030838211,35.65215529
18.553,-0.450261048,18.73835429,-4.692723342,10.96883302,11.01082618,22.62528108,0.977728121,1.038319905,35.65215529
18.554,-0.454929085,18.74929672,-4.643175226,10.91586483,10.77953809,22.82784666,0.99775361,1.047016927,35.65215529
18.555,-0.459547066,18.76018571,-4.592630773,10.86197301,10.54612871,23.03136962,1.017753315,1.056903649,35.65215529
18.556,-0.464114049,18.77102041,-4.541194161,10.80729396,10.3112222,23.23526232,1.037716559,1.067954204,35.65215529
18.557,-0.46862919,18.78180008,-4.488965195,10.75195798,10.07540426,23.43897538,1.05763306,1.080142584,35.65215529
18.558,-0.473091747,18.79252415,-4.436039063,10.69608897,9.839221286,23.64199835,1.077492931,1.093442725,35.65215529
18.559,-0.477501066,18.80319212,-4.382506167,10.63980418,9.603180154,23.84385986,1.097286684,1.107828593,35.65215529
18.56,-0.481856585,18.81380365,-4.328452019,10.58321415,9.367748441,24.04412736,1.117005231,1.123274256,35.65215529
18.561,-0.486157824,18.82435848,-4.273957193,10.52642263,9.133355043,24.24240642,1.136639876,1.139753949,35.65215529
18.562,-0.490404378,18.83485646,-4.219097329,10.46952659,8.900391136,24.4383397,1.156182314,1.157242138,35.65215529
18.563,-0.49459592,18.84529753,-4.163943181,10.41261633,8.669211407,24.63160569,1.175624625,1.175713571,35.65215529
18.564,-0.498732188,18.85568172,-4.108560701,10.3557756,8.440135516,24.82191719,1.194959262,1.195143324,35.65215529
18.565,-0.502812986,18.86600913,-4.053011154,10.29908178,8.213449706,25.0090197,1.214179047,1.215506841,35.65215529
18.566,-0.506838174,18.87627995,-3.99735126,10.24260608,7.989408546,25.19268961,1.233277157,1.236779972,35.65215529
18.567,-0.510807669,18.88649444,-3.941633355,10.18641376,7.768236754,25.37273242,1.252247115,1.258939001,35.65215529
18.568,-0.514721438,18.8966529,-3.88590557,10.13056442,7.55013105,25.54898079,1.271082777,1.281960669,35.65215529
18.569,-0.518579492,18.9067557,-3.830212015,10.07511223,7.335262039,25.72129273,1.289778322,1.305822197,35.65215529
18.57,-0.522381886,18.91680327,-3.774592976,10.02010621,7.123776068,25.88954968,1.308328239,1.330501301,35.65215529
18.571,-0.526128715,18.92679608,-3.719085119,9.965590536,6.91579706,26.05365471,1.326727316,1.355976203,35.65215529
18.572,-0.529820105,18.93673463,-3.663721685,9.911604808,6.711428292,26.21353073,1.344970624,1.382225642,35.65215529
18.573,-0.533456216,18.94661947,-3.608532698,9.858184323,6.510754115,26.36911879,1.36305351,1.409228879,35.65215529
18.574,-0.537037237,18.9564512,-3.553545158,9.805360358,6.313841593,26.52037642,1.380971578,1.4369657,35.65215529
18.575,-0.540563382,18.9662304,-3.498783238,9.753160438,6.120742075,26.66727611,1.398720686,1.465416417,35.65215529
18.576,-0.544034886,18.97595773,-3.444268476,9.701608599,5.931492666,26.80980383,1.416296924,1.494561869,35.65215529
18.577,-0.547452008,18.98563384,-3.390019949,9.650725638,5.746117627,26.94795764,1.433696613,1.524383413,35.65215529
18.578,-0.550815021,18.99525941,-3.336054458,9.600529354,5.564629674,27.0817464,1.450916284,1.554862927,35.65215529
18.579,-0.554124216,19.00483514,-3.282386691,9.551034777,5.387031193,27.21118862,1.467952676,1.585982797,35.65215529
18.58,-0.557379897,19.01436172,-3.229029381,9.502254389,5.213315373,27.33631129,1.484802718,1.617725914,35.65215529
18.581,-0.560582382,19.02383989,-3.175993465,9.454198328,5.043467245,27.45714886,1.501463524,1.650075664,35.65215529
18.582,-0.563731995,19.03327036,-3.123288219,9.406874587,4.877464649,27.57374234,1.517932384,1.68301592,35.65215529
18.583,-0.566829071,19.04265388,-3.070921398,9.360289192,4.715279115,27.6861384,1.53420675,1.716531029,35.65215529
18.584,-0.569873952,19.05199119,-3.018899361,9.314446376,4.556876675,27.79438858,1.55028423,1.750605806,35.65215529
18.585,-0.572866986,19.06128302,-2.967227192,9.269348744,4.402218604,27.89854858,1.566162581,1.785225521,35.65215529
18.586,-0.575808525,19.07053013,-2.91590881,9.224997415,4.251262093,27.99867761,1.581839698,1.820375887,35.65215529
18.587,-0.578698923,19.07973327,-2.864947071,9.181392167,4.10396086,28.09483777,1.597313611,1.856043049,35.65215529
18.588,-0.581538538,19.08889317,-2.814343869,9.138531563,3.960265707,28.18709354,1.612582472,1.892213575,35.65215529
18.589,-0.58432773,19.09801058,-2.764100222,9.096413076,3.82012502,28.27551128,1.627644551,1.92887444,35.65215529
18.59,-0.587066859,19.10708624,-2.714216358,9.055033193,3.683485219,28.36015882,1.64249823,1.966013018,35.65215529
18.591,-0.589756283,19.11612089,-2.664691789,9.014387523,3.550291164,28.44110506,1.657141996,2.003617068,35.65215529
18.592,-0.592396362,19.12511526,-2.615525385,8.974470888,3.42048652,28.51841961,1.671574437,2.041674722,35.65215529
18.593,-0.594987453,19.13407007,-2.566715441,8.935277412,3.294014078,28.5921725,1.685794233,2.080174479,35.65215529
18.594,-0.597529911,19.14298605,-2.518259735,8.896800601,3.170816047,28.66243391,1.699800154,2.119105184,35.65215529
18.595,-0.600024089,19.15186391,-2.470155584,8.859033412,3.050834306,28.72927391,1.713591053,2.158456025,35.65215529
18.596,-0.602470338,19.16070435,-2.422399899,8.821968327,2.934010636,28.79276227,1.727165863,2.19821652,35.65215529
18.597,-0.604869004,19.16950808,-2.374989228,8.785597409,2.820286917,28.85296828,1.740523592,2.238376504,35.65215529
18.598,-0.60722043,19.17827577,-2.327919803,8.749912359,2.709605305,28.90996055,1.753663317,2.27892612,35.65215529
18.599,-0.609524956,19.18700813,-2.281187576,8.71490457,2.601908379,28.96380692,1.766584186,2.31985581,35.65215529
18.6,-0.611782916,19.19570581,-2.234788261,8.680565168,2.497139285,29.0145743,1.779285406,2.3611563,35.65215529
18.601,-0.613994642,19.20436948,-2.18871736,8.646885062,2.395241842,29.0623286,1.791766247,2.402818599,35.65215529
18.602,-0.616160459,19.21299979,-2.142970201,8.613854976,2.296160642,29.10713463,1.804026035,2.444833981,35.65215529
18.603,-0.618280689,19.2215974,-2.09754196,8.581465485,2.199841138,29.14905602,1.816064149,2.487193979,35.65215529
18.604,-0.620355648,19.23016293,-2.05242769,8.549707049,2.106229711,29.18815518,1.82788002,2.529890378,35.65215529
18.605,-0.622385647,19.23869702,-2.00762234,8.518570041,2.01527373,29.22449323,1.839473128,2.572915202,35.65215529
18.606,-0.624370994,19.24720028,-1.963120781,8.48804477,1.9269216,29.25812998,1.850842998,2.616260709,35.65215529
18.607,-0.626311988,19.25567331,-1.918917821,8.458121507,1.841122802,29.28912391,1.861989198,2.659919383,35.65215529
18.608,-0.628208927,19.26411672,-1.875008224,8.428790503,1.75782792,29.31753211,1.872911338,2.703883923,35.65215529
18.609,-0.630062101,19.27253109,-1.831386726,8.400042012,1.67698867,29.34341031,1.88360907,2.748147238,35.65215529
18.61,-0.631871795,19.28091699,-1.788048047,8.371866303,1.598557908,29.36681286,1.894082079,2.79270244,35.65215529
18.611,-0.633638289,19.28927501,-1.744986905,8.344253676,1.522489649,29.38779272,1.90433009,2.837542832,35.65215529
18.612,-0.635361859,19.29760569,-1.702198029,8.317194478,1.448739065,29.40640146,1.914352859,2.882661907,35.65215529
18.613,-0.637042774,19.30590958,-1.659676166,8.290679111,1.377262488,29.42268928,1.924150177,2.928053341,35.65215529
18.614,-0.638681299,19.31418722,-1.617416094,8.264698045,1.308017411,29.43670503,1.933721865,2.973710981,35.65215529
18.615,-0.640277692,19.32243915,-1.575412626,8.239241823,1.240962472,29.4484962,1.943067774,3.019628843,35.65215529
18.616,-0.641832208,19.33066588,-1.533660622,8.214301075,1.176057452,29.45810895,1.952187783,3.065801108,35.65215529
18.617,-0.643345095,19.33886792,-1.492154991,8.189866519,1.113263258,29.46558812,1.961081801,3.112222109,35.65215529
18.618,-0.644816598,19.34704578,-1.4508907,8.165928971,1.052541912,29.47097729,1.96974976,3.158886333,35.65215529
18.619,-0.646246956,19.35519994,-1.409862779,8.142479347,0.993856528,29.47431873,1.978191619,3.205788412,35.65215529
18.62,-0.647636401,19.36333089,-1.369066324,8.119508668,0.9371713,29.47565351,1.986407364,3.252923118,35.65215529
18.621,-0.648985164,19.37143911,-1.328496501,8.097008066,0.882451477,29.47502146,1.994396999,3.300285357,35.65215529
18.622,-0.650293468,19.37952506,-1.288148553,8.074968783,0.829663347,29.47246122,2.002160556,3.347870167,35.65215529
18.623,-0.651561533,19.3875892,-1.248017796,8.053382178,0.778774209,29.46801028,2.009698087,3.39567271,35.65215529
18.624,-0.652789574,19.39563198,-1.208099629,8.032239722,0.729752356,29.461705,2.017009666,3.443688271,35.65215529
18.625,-0.653977802,19.40365383,-1.168389532,8.011533008,0.682567049,29.45358061,2.024095386,3.491912249,35.65215529
18.626,-0.655126421,19.41165518,-1.128883069,7.991253742,0.637188492,29.44367128,2.030955363,3.540340158,35.65215529
18.627,-0.656235634,19.41963647,-1.08957589,7.971393754,0.59358781,29.43201013,2.037589731,3.58896762,35.65215529
18.628,-0.657305638,19.42759811,-1.05046373,7.951944989,0.551737024,29.41862926,2.043998645,3.637790359,35.65215529
18.629,-0.658336626,19.4355405,-1.011542413,7.932899513,0.511609027,29.40355978,2.050182276,3.686804204,35.65215529
18.63,-0.659328785,19.44346404,-0.972807851,7.91424951,0.473177558,29.38683184,2.056140816,3.736005078,35.65215529
18.631,-0.660282302,19.45136913,-0.934256046,7.895987282,0.43641718,29.36847464,2.061874474,3.785388997,35.65215529
18.632,-0.661197357,19.45925614,-0.895883087,7.878105248,0.401303253,29.34851649,2.067383477,3.834952071,35.65215529
18.633,-0.662074127,19.46712546,-0.857685154,7.860595941,0.367811912,29.32698481,2.07266807,3.884690493,35.65215529
18.634,-0.662912784,19.47497746,-0.819658518,7.843452012,0.335920043,29.30390619,2.077728515,3.934600541,35.65215529
18.635,-0.6637135,19.48281248,-0.781799536,7.826666224,0.305605257,29.27930637,2.082565091,3.984678574,35.65215529
18.636,-0.664476438,19.4906309,-0.744104656,7.81023145,0.27684587,29.2532103,2.087178093,4.034921028,35.65215529
18.637,-0.665201762,19.49843306,-0.706570417,7.794140677,0.249620877,29.22564216,2.091567834,4.085324416,35.65215529
18.638,-0.665889631,19.5062193,-0.669193443,7.778386999,0.223909932,29.1966254,2.095734642,4.13588532,35.65215529
18.639,-0.666540201,19.51398995,-0.631970448,7.762963616,0.199693324,29.16618271,2.099678864,4.186600394,35.65215529
18.64,-0.667153623,19.52174533,-0.594898233,7.747863834,0.176951954,29.13433612,2.103400861,4.237466356,35.65215529
18.641,-0.667730046,19.52948578,-0.557973686,7.733081063,0.155667317,29.10110697,2.106901011,4.288479993,35.65215529
18.642,-0.668269618,19.5372116,-0.52119378,7.718608814,0.135821478,29.06651595,2.110179709,4.339638149,35.65215529
18.643,-0.668772481,19.5449231,-0.484555574,7.704440697,0.117397052,29.03058314,2.113237364,4.390937732,35.65215529
18.644,-0.669238776,19.55262058,-0.448056212,7.69057042,0.100377184,28.993328,2.116074404,4.442375703,35.65215529
18.645,-0.669668639,19.56030434,-0.41169292,7.676991786,0.08474553,28.95476941,2.11869127,4.493949084,35.65215529
18.646,-0.670062206,19.56797466,-0.37546301,7.663698692,0.070486236,28.91492569,2.121088423,4.545654944,35.65215529
18.647,-0.670419609,19.57563183,-0.339363871,7.650685126,0.057583918,28.87381463,2.123266336,4.597490409,35.65215529
18.648,-0.670740976,19.58327612,-0.303392977,7.637945165,0.046023649,28.83145349,2.125225502,4.64945265,35.65215529
18.649,-0.671026436,19.59090781,-0.267547881,7.625472976,0.035790934,28.78785904,2.126966427,4.701538887,35.65215529
18.65,-0.671276113,19.59852715,-0.231826214,7.613262809,0.026871697,28.74304757,2.128489636,4.753746386,35.65215529
18.651,-0.671490129,19.60613442,-0.196225684,7.601308997,0.01925226,28.69703491,2.129795668,4.806072456,35.65215529
18.652,-0.671668604,19.61372985,-0.16074408,7.589605957,0.01291933,28.64983643,2.130885082,4.858514449,35.65215529
18.653,-0.671811656,19.62131371,-0.125379264,7.578148185,0.00785998,28.6014671,2.131758449,4.911069756,35.65215529
18.654,-0.671919401,19.62888623,-0.090129173,7.566930253,0.004061634,28.55194149,2.132416361,4.963735809,35.65215529
18.655,-0.671991952,19.63644765,-0.054991819,7.55594681,0.00151205,28.50127374,2.132859424,5.016510075,35.65215529
18.656,-0.672029422,19.6439982,-0.019965286,7.545192579,0.000199306,28.44947766,2.133088261,5.069390059,35.65215529
18.657,-0.672031919,19.65153811,0.014952267,7.534662356,0.000111785,28.39656669,2.133103515,5.122373298,35.65215529
18.658,-0.671999553,19.6590676,0.049762614,7.524351005,0.001238159,28.34255393,2.132905842,5.175457364,35.65215529
18.659,-0.671932429,19.66658688,0.084467456,7.514253461,0.003567376,28.28745214,2.132495919,5.228639859,35.65215529
18.66,-0.671830653,19.67409618,0.119068426,7.504364725,0.007088645,28.23127379,2.131874438,5.281918418,35.65215529
18.661,-0.671694326,19.68159568,0.15356709,7.494679861,0.011791425,28.17403105,2.13104211,5.335290702,35.65215529
18.662,-0.671523552,19.6890856,0.187964943,7.485194,0.01766541,28.11573582,2.129999663,5.388754401,35.65215529
18.663,-0.67131843,19.69656613,0.22226342,7.475902333,0.024700514,28.0563997,2.128747843,5.442307233,35.65215529
18.664,-0.671079058,19.70403747,0.256463884,7.466800111,0.032886862,27.99603407,2.127287415,5.49594694,35.65215529
18.665,-0.670805534,19.7114998,0.290567639,7.457882644,0.042214776,27.93465006,2.125619162,5.549671288,35.65215529
18.666,-0.670497954,19.71895329,0.324575922,7.4491453,0.052674765,27.87225857,2.123743885,5.603478069,35.65215529
18.667,-0.670156414,19.72639814,0.358489911,7.440583502,0.064257508,27.80887028,2.121662403,5.657365093,35.65215529
18.668,-0.669781006,19.73383452,0.39231072,7.432192727,0.076953851,27.74449569,2.119375556,5.711330196,35.65215529
18.669,-0.669371823,19.74126259,0.426039403,7.423968505,0.090754787,27.67914507,2.1168842,5.765371231,35.65215529
18.67,-0.668928957,19.74868251,0.459676955,7.415906419,0.105651452,27.61282855,2.114189213,5.819486072,35.65215529
18.671,-0.668452499,19.75609445,0.493224312,7.408002099,0.121635111,27.54555608,2.11129149,5.873672612,35.65215529
18.672,-0.667942538,19.76349857,0.526682352,7.400251228,0.13869715,27.47733743,2.108191947,5.927928759,35.65215529
18.673,-0.667399164,19.770895,0.560051895,7.392649533,0.156829062,27.40818227,2.104891519,5.982252442,35.65215529
18.674,-0.666822464,19.77828391,0.593333706,7.38519279,0.176022443,27.33810008,2.101391163,6.036641602,35.65215529
18.675,-0.666212525,19.78566544,0.626528496,7.377876819,0.196268978,27.26710026,2.097691852,6.091094197,35.65215529
18.676,-0.665569436,19.79303971,0.659636918,7.370697485,0.217560432,27.19519208,2.093794582,6.145608201,35.65215529
18.677,-0.66489328,19.80040687,0.692659576,7.363650696,0.239888644,27.12238468,2.089700369,6.200181599,35.65215529
18.678,-0.664184145,19.80776706,0.725597017,7.356732401,0.263245515,27.04868713,2.08541025,6.25481239,35.65215529
18.679,-0.663442114,19.81512038,0.758449739,7.349938591,0.287623003,26.97410842,2.080925282,6.309498587,35.65215529
18.68,-0.662667273,19.82246697,0.791218187,7.343265297,0.313013109,26.89865743,2.076246544,6.364238212,35.65215529
